"FOLIO","SEXO","OPC_ED01"
300902551,"M","S724000"
300902568,"M","S575020"
300902643,"M","S575020"
300902793,"M","S575020"
300903008,"M","S575094"
300903060,"M","S724000"
300903093,"M","S724000"
300903151,"M","S134313"
300903191,"H","S724000"
300903207,"M","S134313"
300903292,"M","S575020"
300903319,"M","S134313"
300903432,"H","S724000"
300903507,"M","S575020"
300903560,"M","S134313"
300903578,"M","S134313"
300903671,"H","S575020"
300903705,"M","S134313"
300903829,"H","S575020"
300903866,"M","S724000"
300903952,"H","S724000"
300903982,"M","S575094"
300904165,"H","S134313"
300904212,"M","S134313"
300904247,"H","S134313"
300904338,"M","S134313"
300904481,"H","S724000"
300904519,"M","S575020"
300904656,"M","S724000"
300905153,"M","S724000"
300905158,"H","S724000"
300905341,"M","S134313"
300905664,"H","S575094"
300906022,"H","S575094"
300906036,"M","S575020"
300906151,"H","S724000"
300906157,"H","S575094"
300906374,"M","S554013"
300906460,"M","S575094"
300906473,"M","S575094"
300906855,"H","S134313"
300906915,"M","S575020"
300907261,"M","S575094"
300907326,"H","S724000"
300907374,"M","S575020"
300907676,"H","S134313"
300907831,"H","S134313"
300907899,"H","S575094"
300907978,"H","S724000"
300908054,"M","S134313"
300908065,"M","S134313"
300908078,"M","S134313"
300908124,"M","S575094"
300908381,"M","S724000"
300908435,"M","S134313"
300908451,"M","S575020"
300908600,"H","S575094"
300908628,"M","S724000"
300909058,"H","S575094"
300909116,"M","S575020"
300909303,"M","S724000"
300909490,"M","S134313"
300909514,"M","S724000"
300909653,"M","S724000"
300909710,"M","S575020"
300909746,"H","S724000"
300910093,"H","S575094"
300910526,"M","S134313"
300910660,"H","S134313"
300910681,"H","S134311"
309010797,"M","S724000"
309010798,"H","S724000"
309010800,"M","S724000"
309010807,"M","S134313"
310203766,"M","S473044"
310204743,"M","S463070"
310204844,"M","S846000"
310204859,"M","S464044"
310205499,"H","S846000"
310205635,"M","S846000"
310205987,"M","S724000"
310206225,"H","S473044"
310207733,"H","S463070"
310207737,"M","S846000"
310208380,"H","S846000"
310208588,"H","S463070"
310209119,"H","S463070"
310209131,"H","S555092"
310300003,"H","S463070"
310300328,"H","S463070"
310300775,"H","S846000"
310301308,"M","S846000"
310302518,"M","S555092"
310303671,"H","S575094"
310304494,"H","S555092"
310305132,"H","S555092"
310306371,"M","S134313"
310306735,"M","S473044"
310306818,"H","S557094"
310308123,"M","S555092"
310308523,"M","S846000"
310308773,"M","S846000"
310309631,"H","S463070"
310309671,"H","S555092"
310309878,"H","S846000"
310310154,"H","S846000"
310310269,"H","S846000"
310310379,"M","S463070"
310311016,"M","S555092"
310400928,"H","S452069"
310401172,"H","S555092"
310403580,"H","S846000"
310403761,"H","S463070"
310404759,"H","S054000"
310404779,"H","S463070"
310404805,"M","S463070"
310405636,"M","S846000"
310405705,"M","S473044"
310405814,"H","S846000"
310405981,"H","S846000"
310406423,"M","S846000"
310406755,"H","S555092"
310407345,"H","S463070"
310407695,"M","S846000"
310407788,"H","S846000"
310408176,"H","S555092"
310408864,"H","S150340"
310409184,"H","S555092"
310409968,"H","S846000"
310410223,"M","S134313"
310410334,"H","S463070"
310410919,"M","S463070"
310411152,"H","S054000"
310500251,"H","S463070"
310500421,"M","S846000"
310500617,"M","S846000"
310501173,"M","S134313"
310501676,"M","S473044"
310501691,"M","S463070"
310501875,"H","S555092"
310501927,"H","S463070"
310502329,"H","S846000"
310502484,"M","S477039"
310502696,"H","S463070"
310502861,"M","S846000"
310503387,"M","S463070"
310503798,"H","S846000"
310504749,"M","S473044"
310504846,"H","S555092"
310505786,"M","S846000"
310506268,"H","S473044"
310506773,"M","S054000"
310506831,"H","S463070"
310507150,"H","S463070"
310507482,"M","S463070"
310507719,"H","S846000"
310507884,"H","S463070"
310508079,"M","S463070"
310509126,"H","S054000"
310510225,"M","S054000"
310511266,"H","S463070"
310604047,"H","S555092"
310606113,"H","S555092"
310606185,"M","S473044"
310606222,"H","S463070"
310606306,"H","S054000"
310606861,"M","S846000"
310606970,"H","S846000"
310607095,"H","S555092"
310607481,"M","S463070"
310608001,"M","S846000"
310608174,"M","S134313"
310608283,"H","S463070"
310608648,"H","S557094"
310608712,"M","S054000"
310608791,"H","S054000"
310609132,"H","S463070"
310609157,"M","S463070"
310610025,"M","S473044"
310610051,"H","S555092"
310611066,"M","S473044"
310700778,"H","S463070"
310701232,"H","S846000"
310701245,"M","S846000"
310702305,"H","S463070"
310702307,"M","S846000"
310703321,"M","S463070"
310703377,"M","S463070"
310703538,"M","S846000"
310703552,"H","S463070"
310703572,"H","S846000"
310704111,"M","S463070"
310704620,"H","S575094"
310705123,"M","S846000"
310705135,"M","S473044"
310705754,"M","S463070"
310706593,"H","S555092"
310707801,"M","S846000"
310708254,"M","S054000"
310709926,"H","S846000"
310711126,"H","S150340"
310801764,"M","S846000"
310802187,"H","S575094"
310804109,"H","S054000"
310804306,"H","S054000"
310806470,"H","S846000"
310806707,"H","S846000"
310806834,"M","S464044"
310807050,"M","S846000"
310809099,"M","S463070"
310809227,"H","S463070"
310809703,"M","S846000"
310810613,"H","S846000"
310810964,"H","S463070"
310901575,"M","S846000"
310901635,"H","S555092"
310902466,"H","S555092"
310903199,"H","S846000"
310903595,"H","S557087"
310903628,"H","S846000"
310903900,"H","S463070"
310903989,"H","S473044"
310905745,"M","S134313"
310905764,"M","S463070"
310905908,"H","S463070"
310906916,"M","S463070"
310908838,"M","S846000"
310908983,"M","S463070"
310909012,"M","S846000"
310909186,"H","S555092"
310909193,"M","S846000"
310909452,"H","S557094"
310909526,"H","S555092"
310909620,"M","S846000"
310911057,"H","S555092"
310911308,"M","S463070"
311000171,"M","S846000"
311000424,"M","S846000"
311002505,"M","S463070"
311003587,"M","S557094"
311003783,"H","S846000"
311004498,"H","S473044"
311004862,"H","S463070"
311005364,"M","S846000"
311008752,"H","S054000"
311008979,"M","S464044"
311009339,"M","S134313"
311009719,"H","S555092"
311009971,"M","S846000"
311010617,"M","S054000"
311010804,"M","S463070"
319500876,"M","S463070"
319500897,"M","S846000"
319501091,"M","S463070"
320100300,"M","S575020"
320100661,"H","S555092"
320100705,"M","S134313"
320102364,"M","S575094"
320103088,"M","S134313"
320103857,"H","S724000"
320103901,"H","S724000"
320104054,"H","S134313"
320104291,"M","S724000"
320104355,"H","S458044"
320105445,"H","S575094"
320105499,"M","S724000"
320105703,"H","S134313"
320106137,"H","S575094"
320200674,"M","S724000"
320200870,"M","S458044"
320201006,"H","S458044"
320202376,"M","S134313"
320202583,"H","S555092"
320202621,"H","S575020"
320202826,"M","S134313"
320203395,"M","S134313"
320203672,"M","S724000"
320205349,"M","S134313"
320205994,"H","S555092"
320206004,"H","S555092"
320300751,"M","S134313"
320300854,"H","S134313"
320301181,"H","S724000"
320301734,"M","S724000"
320301787,"H","S134313"
320301887,"H","S555092"
320301985,"M","S134313"
320302216,"M","S134313"
320302251,"H","S724000"
320302491,"M","S134313"
320302511,"M","S724000"
320302661,"M","S724000"
320302923,"M","S724000"
320303198,"H","S575094"
320303548,"M","S575020"
320304012,"H","S724000"
320304110,"M","S575020"
320304364,"H","S575094"
320304684,"M","S724000"
320304692,"H","S134313"
320304766,"M","S134313"
320304932,"M","S575094"
320304955,"M","S134313"
320305034,"M","S134313"
320305260,"M","S134313"
320305622,"H","S575094"
320305756,"M","S473044"
320306111,"H","S724000"
320401305,"H","S134313"
320401871,"M","S575020"
320402018,"M","S575094"
320402060,"M","S134313"
320402556,"H","S724000"
320403270,"M","S724000"
320403750,"M","S134313"
320403886,"H","S724000"
320404261,"H","S575020"
320404623,"M","S724000"
320404823,"M","S134313"
320405093,"M","S724000"
320405201,"H","S724000"
320405436,"M","S134313"
320405444,"M","S134313"
320405572,"M","S458044"
320405728,"H","S134313"
320500542,"M","S724000"
320500724,"M","S473044"
320501063,"M","S134313"
320501225,"H","S473044"
320501775,"M","S458044"
320501797,"M","S134313"
320502010,"H","S724000"
320502039,"H","S134313"
320502072,"M","S134313"
320502249,"H","S724000"
320502357,"M","S724000"
320502766,"M","S724000"
320502788,"H","S134313"
320503264,"H","S724000"
320503302,"H","S458044"
320503309,"H","S724000"
320503436,"M","S134313"
320503918,"H","S054000"
320504418,"M","S724000"
320504442,"M","S134313"
320504516,"H","S458044"
320505434,"H","S554013"
320505968,"H","S724000"
320506050,"M","S724000"
320506176,"H","S134313"
320600123,"M","S575094"
320601105,"M","S724000"
320601162,"M","S134313"
320601462,"M","S134313"
320601648,"M","S724000"
320602181,"M","S134313"
320602262,"M","S724000"
320602649,"H","S724000"
320603085,"H","S724000"
320603545,"M","S575020"
320603595,"M","S473044"
320604212,"H","S458044"
320604414,"H","S724000"
320605117,"M","S134313"
320605270,"H","S134313"
320605343,"M","S134313"
320700015,"H","S724000"
320700295,"M","S134313"
320700379,"M","S724000"
320700937,"M","S724000"
320700977,"M","S555092"
320701304,"H","S724000"
320701653,"M","S134313"
320701699,"M","S134313"
320702066,"M","S134313"
320702180,"H","S134311"
320702302,"H","S575094"
320702526,"H","S134313"
320702683,"H","S724000"
320703008,"M","S575094"
320704095,"M","S458044"
320704675,"M","S473044"
329006129,"H","S134313"
330100095,"H","S054000"
330100940,"H","S557094"
330100977,"H","S575094"
330101083,"H","S464044"
330101125,"H","S054000"
330101603,"M","S464044"
330101608,"M","S473044"
330101735,"M","S054000"
330101792,"H","S473044"
330101877,"M","S557094"
330101985,"H","S054000"
330102001,"M","S473044"
330102681,"M","S054000"
330102745,"M","S054000"
330103003,"M","S464044"
330103158,"M","S054000"
330103180,"H","S557094"
330103406,"H","S054000"
330103604,"H","S054000"
330103797,"M","S473044"
330103827,"H","S554013"
330104045,"M","S805000"
330104237,"H","S473044"
330104377,"H","S575094"
330104675,"M","S054000"
330104774,"M","S463070"
330104807,"H","S054000"
330105026,"H","S473044"
330105195,"H","S054000"
330105205,"M","S463070"
330105250,"M","S557094"
330105345,"M","S054000"
330105585,"M","S557094"
330105663,"M","S054000"
330105772,"M","S805000"
330105796,"M","S054000"
330105891,"M","S054000"
330106113,"M","S557094"
330106384,"M","S473044"
330106520,"H","S054000"
330106538,"M","S473044"
330106560,"H","S054000"
330106703,"H","S463070"
330106879,"H","S805000"
330106983,"H","S473044"
330107182,"H","S054000"
330107303,"M","S464044"
330107392,"M","S464044"
330107429,"H","S464044"
330107680,"H","S054000"
330107770,"H","S054000"
330107840,"H","S464044"
330108317,"H","S054000"
330108393,"H","S464044"
330108532,"M","S805000"
330108623,"M","S463070"
330108664,"M","S473044"
330108711,"H","S054000"
330200251,"M","S054000"
330200317,"M","S473044"
330200361,"H","S464044"
330200440,"M","S464044"
330200663,"H","S054000"
330200682,"M","S463070"
330200709,"M","S805000"
330201682,"H","S473044"
330201965,"M","S464044"
330202252,"M","S464044"
330202300,"M","S054000"
330202348,"M","S473044"
330202384,"M","S473044"
330202539,"H","S054000"
330202590,"H","S805000"
330202662,"H","S054000"
330203203,"H","S557094"
330203251,"H","S463070"
330203534,"M","S463070"
330203551,"M","S054000"
330203599,"M","S464044"
330203942,"M","S805000"
330203995,"H","S054000"
330204013,"M","S054000"
330204929,"H","S054000"
330205777,"M","S464044"
330205896,"H","S054000"
330206347,"H","S557094"
330206581,"H","S557094"
330206632,"M","S054000"
330207526,"M","S464044"
330207614,"H","S054000"
330207789,"M","S464044"
330207794,"M","S464044"
330207893,"M","S054000"
330207975,"M","S464044"
330208077,"M","S054000"
330208194,"M","S054000"
330208758,"M","S464044"
330300129,"H","S557094"
330300198,"M","S557094"
330300809,"M","S054000"
330300903,"M","S054000"
330300908,"M","S805000"
330300952,"H","S054000"
330301424,"M","S805000"
330301429,"M","S557094"
330301614,"M","S805000"
330301790,"M","S054000"
330302108,"M","S464044"
330302205,"H","S473044"
330302207,"H","S473044"
330302336,"M","S054000"
330302378,"H","S054000"
330302509,"M","S473044"
330302628,"H","S054000"
330302673,"H","S054000"
330302695,"H","S464044"
330302843,"M","S464044"
330302933,"H","S805000"
330303222,"H","S557094"
330303311,"M","S557087"
330303752,"M","S473044"
330303923,"M","S054000"
330303946,"H","S150340"
330303955,"M","S557094"
330304030,"M","S054000"
330304355,"M","S463070"
330304515,"M","S054000"
330304553,"M","S473044"
330304593,"H","S555092"
330304700,"H","S054000"
330304958,"M","S054000"
330305461,"M","S473044"
330305553,"M","S054000"
330305655,"M","S054000"
330305779,"M","S464044"
330305875,"H","S473044"
330306143,"M","S805000"
330306279,"M","S473044"
330306551,"M","S054000"
330306559,"M","S473044"
330306677,"H","S054000"
330306799,"M","S557087"
330306913,"M","S054000"
330306966,"M","S473044"
330307091,"M","S473044"
330307454,"H","S054000"
330307544,"H","S557094"
330307763,"H","S464044"
330308239,"M","S054000"
330308263,"M","S557094"
330308499,"M","S473044"
330308686,"H","S473044"
330308707,"M","S054000"
330400528,"M","S473044"
330400681,"M","S473044"
330400715,"M","S805000"
330400793,"H","S557094"
330401035,"M","S463070"
330401290,"H","S054000"
330401332,"H","S463070"
330401564,"M","S473044"
330401839,"M","S805000"
330401904,"H","S473044"
330401961,"M","S463070"
330402248,"H","S805000"
330402362,"M","S054000"
330403378,"M","S464044"
330403490,"H","S557094"
330403729,"M","S054000"
330403983,"H","S054000"
330404133,"H","S054000"
330404530,"M","S054000"
330404661,"M","S846000"
330404856,"M","S557094"
330405362,"M","S473044"
330405508,"H","S555092"
330405541,"M","S054000"
330406047,"H","S463070"
330406262,"M","S557094"
330406343,"H","S463070"
330406636,"M","S054000"
330406868,"M","S557094"
330406923,"M","S557094"
330406926,"M","S473044"
330406973,"M","S054000"
330406997,"H","S557094"
330407013,"M","S555092"
330407045,"M","S557094"
330407133,"M","S054000"
330407270,"H","S464044"
330407699,"H","S473044"
330408025,"H","S846000"
330408222,"M","S464044"
330408294,"H","S473044"
330408754,"M","S054000"
330500344,"M","S473044"
330500622,"M","S464044"
330501393,"H","S054000"
330501450,"M","S054000"
330501483,"M","S054000"
330501517,"M","S054000"
330501534,"M","S054000"
330502068,"M","S054000"
330502101,"H","S054000"
330502183,"H","S054000"
330502546,"M","S473044"
330502582,"H","S557094"
330502879,"M","S054000"
330502900,"H","S473044"
330502953,"M","S557094"
330503097,"H","S557094"
330503296,"H","S557094"
330503826,"M","S473044"
330503917,"M","S463070"
330503922,"M","S473044"
330504218,"H","S557094"
330504283,"M","S054000"
330504827,"M","S473044"
330504897,"H","S464044"
330504900,"M","S805000"
330504940,"H","S054000"
330504941,"H","S557087"
330504944,"M","S473044"
330505554,"H","S054000"
330505957,"H","S463070"
330506123,"H","S054000"
330506257,"H","S557094"
330506289,"M","S464044"
330506320,"M","S473044"
330506440,"M","S473044"
330506656,"M","S473044"
330506659,"H","S473044"
330506871,"M","S464044"
330507024,"M","S805000"
330507052,"H","S555092"
330507085,"H","S805000"
330507153,"H","S134313"
330507728,"H","S557094"
330507938,"M","S473044"
330508018,"M","S805000"
330508421,"M","S464044"
330508452,"M","S805000"
330508588,"M","S557094"
340100762,"H","S574015"
340101035,"H","S467092"
340102730,"H","S711000"
340200536,"M","S705000"
340201698,"M","S705000"
340201832,"H","S715000"
340203065,"M","S705000"
340204107,"M","S705000"
340300245,"H","S467092"
340301666,"H","S705000"
340302002,"M","S467092"
340302972,"H","S715000"
340305126,"M","S132313"
340400787,"M","S711000"
340502254,"M","S132313"
340502405,"H","S477039"
340503784,"H","S132302"
340504082,"H","S467092"
340505307,"M","S467092"
349006002,"H","S705000"
350100318,"M","S763000"
350100625,"M","S763000"
350101267,"H","S763000"
350104543,"H","S477070"
350104840,"M","S763000"
350104975,"M","S763000"
350106163,"H","S477070"
350300744,"H","S477070"
350302151,"H","S477070"
350302582,"M","S763000"
350303187,"M","S763000"
350303232,"H","S477035"
350303526,"H","S763000"
350303823,"M","S477046"
350304432,"H","S763000"
350304797,"H","S467092"
350305663,"M","S132313"
350306490,"M","S763000"
350306716,"M","S467092"
350400315,"H","S467092"
350400382,"H","S477070"
350401976,"M","S477035"
350405287,"M","S763000"
350503488,"M","S763000"
350504453,"H","S846000"
350505841,"H","S574087"
350602680,"M","S477035"
350603410,"H","S477035"
350603693,"M","S763000"
360100748,"M","S477070"
360100843,"H","S763000"
360100916,"H","S763000"
360101008,"M","S711000"
360101099,"H","S467092"
360101318,"H","S763000"
360101464,"M","S711000"
360102450,"M","S763000"
360102493,"M","S763000"
360102543,"H","S763000"
360102708,"M","S763000"
360102777,"M","S763000"
360102804,"M","S763000"
360102863,"H","S763000"
360102888,"M","S763000"
360103215,"H","S763000"
360103535,"M","S763000"
360103568,"H","S763000"
360200860,"M","S763000"
360200871,"H","S763000"
360200919,"M","S763000"
360201226,"M","S763000"
360201241,"H","S467092"
360202146,"M","S763000"
360204462,"M","S763000"
360300777,"M","S763000"
360300800,"M","S763000"
360300815,"M","S763000"
360301232,"H","S763000"
360301251,"H","S763000"
360301323,"H","S763000"
360301717,"H","S711000"
360303350,"H","S467092"
360303634,"H","S711000"
360303861,"M","S763000"
360303936,"M","S763000"
360304055,"H","S763000"
360304161,"H","S763000"
360304497,"H","S711000"
360304725,"M","S763000"
360304782,"M","S763000"
360305044,"M","S763000"
360400723,"M","S763000"
360400737,"M","S763000"
360400791,"M","S763000"
360401017,"M","S763000"
360401266,"M","S763000"
360401443,"H","S763000"
360401469,"M","S763000"
360401522,"M","S711000"
360401759,"M","S763000"
360401861,"M","S763000"
360402008,"M","S763000"
360402202,"H","S574015"
360402277,"M","S763000"
360402315,"H","S763000"
360402433,"M","S711000"
360402437,"H","S763000"
360402484,"H","S467092"
360402589,"H","S763000"
360402703,"M","S477070"
360402726,"H","S763000"
360402758,"H","S763000"
360402893,"M","S763000"
360403465,"M","S711000"
360403497,"M","S763000"
360403514,"M","S763000"
360403593,"M","S763000"
360403658,"M","S763000"
360403898,"H","S477070"
360403942,"M","S763000"
360403952,"M","S763000"
360404048,"M","S763000"
360404291,"H","S711000"
360404308,"H","S477070"
360404310,"H","S763000"
360404394,"H","S763000"
360404435,"M","S763000"
360404550,"M","S763000"
360404574,"H","S763000"
360404575,"M","S763000"
360404663,"H","S711000"
360404687,"H","S763000"
360404738,"H","S763000"
360404828,"M","S763000"
360404861,"H","S477070"
360404914,"H","S763000"
360404918,"H","S715000"
360404928,"H","S763000"
360404932,"H","S763000"
360404946,"H","S574087"
360404985,"H","S763000"
360404992,"M","S763000"
360405032,"M","S763000"
360405042,"H","S763000"
360405062,"H","S763000"
360405125,"H","S763000"
360405265,"M","S711000"
360405352,"M","S763000"
360405365,"H","S763000"
360405366,"H","S467092"
360405385,"M","S763000"
360405442,"H","S763000"
360405458,"M","S763000"
360501262,"H","S763000"
360501332,"H","S477039"
360501357,"M","S467092"
360501371,"M","S763000"
360501493,"M","S763000"
360501594,"M","S477070"
360501705,"M","S763000"
360501780,"M","S763000"
360501840,"M","S763000"
360501871,"M","S763000"
360501878,"H","S763000"
360501917,"M","S711000"
360501942,"M","S763000"
360502062,"H","S763000"
360502068,"H","S763000"
360502123,"H","S763000"
360502291,"M","S763000"
360502300,"M","S477035"
360502304,"M","S763000"
360502345,"H","S574087"
360502357,"H","S711000"
360502581,"M","S763000"
360502616,"M","S763000"
360502976,"M","S763000"
360503003,"M","S711000"
360503050,"M","S763000"
360503113,"M","S763000"
360503123,"H","S763000"
360503135,"M","S763000"
360503176,"H","S763000"
360503191,"M","S763000"
360503199,"M","S711000"
360503263,"M","S711000"
360503339,"M","S574087"
360503689,"H","S763000"
360503783,"H","S711000"
360503848,"M","S763000"
360503893,"M","S763000"
360503899,"H","S711000"
360503978,"H","S763000"
360504014,"M","S763000"
360504031,"H","S711000"
360504149,"H","S711000"
360504198,"H","S711000"
360504315,"M","S477070"
360504385,"M","S711000"
360504501,"M","S763000"
360504535,"M","S763000"
360504644,"M","S763000"
360504830,"H","S763000"
360504931,"M","S763000"
360505037,"H","S763000"
369900030,"H","S763000"
369900068,"H","S763000"
369900115,"H","S711000"
369900234,"M","S132313"
369900235,"M","S846000"
369900273,"M","S711000"
369900301,"H","S763000"
369900303,"H","S763000"
369900338,"H","S467092"
369900350,"M","S763000"
369900352,"H","S763000"
369900369,"M","S763000"
369900374,"H","S763000"
369900468,"M","S763000"
369900471,"H","S763000"
369900483,"M","S763000"
369900508,"M","S763000"
369900537,"M","S763000"
369900597,"H","S763000"
369900609,"H","S763000"
369900625,"M","S763000"
370100053,"H","S477039"
370100248,"H","S477070"
370100327,"M","S763000"
370100396,"M","S763000"
370100433,"M","S477035"
370100517,"M","S477070"
370100525,"H","S763000"
370100835,"M","S763000"
370100895,"M","S763000"
370101326,"M","S763000"
370101426,"H","S763000"
370101733,"M","S763000"
370101798,"M","S763000"
370102789,"H","S846000"
370103122,"M","S763000"
370103455,"M","S477070"
370103554,"M","S477070"
370200316,"M","S452069"
370200588,"H","S763000"
370200727,"M","S763000"
370201180,"M","S763000"
370201301,"M","S573013"
370201356,"H","S763000"
370201415,"M","S763000"
370201478,"M","S763000"
370201490,"M","S477070"
370201628,"H","S477070"
370201662,"H","S477070"
370203553,"H","S477070"
370203648,"M","S763000"
370300245,"M","S763000"
370301627,"M","S763000"
370301851,"M","S452069"
370302385,"H","S763000"
370302738,"M","S477035"
370302872,"M","S763000"
370302938,"H","S763000"
370303138,"H","S477070"
370303162,"M","S763000"
370303239,"M","S477070"
370303407,"M","S763000"
370303418,"M","S763000"
370303602,"M","S763000"
370400249,"H","S477070"
370401077,"H","S763000"
370401161,"M","S763000"
370401750,"M","S763000"
370402027,"M","S763000"
370402899,"H","S763000"
370402991,"M","S477070"
370403091,"H","S763000"
370403242,"M","S763000"
370403552,"H","S477070"
380101005,"H","S477070"
380101826,"M","S763000"
380101915,"H","S477070"
380103339,"H","S477070"
380105339,"M","S763000"
380105561,"M","S477035"
380200458,"M","S477035"
380201540,"M","S477070"
380202141,"H","S477070"
380202154,"H","S477070"
380203069,"H","S477070"
380203349,"M","S477070"
380204013,"M","S763000"
380204422,"M","S477070"
380204783,"H","S846000"
380204960,"M","S477070"
380205402,"H","S763000"
380205536,"M","S477070"
380300518,"H","S477070"
380301139,"H","S477039"
380301569,"H","S763000"
380301995,"M","S477039"
380302909,"M","S477070"
380303089,"M","S477070"
380303488,"M","S477046"
380303884,"M","S477070"
380304413,"M","S763000"
380305079,"H","S477070"
380305322,"M","S846000"
380305416,"M","S477070"
380400047,"H","S477035"
380400756,"M","S763000"
380401476,"H","S477070"
380402096,"M","S763000"
380402108,"M","S477039"
380402696,"M","S477070"
380402974,"H","S477046"
380403057,"H","S477070"
380403600,"M","S477070"
380404627,"H","S477070"
380404897,"M","S477070"
380405466,"H","S763000"
380500015,"H","S763000"
380500847,"M","S477035"
380501073,"M","S477070"
380501309,"M","S477035"
380501475,"M","S763000"
380502289,"M","S763000"
380503030,"M","S477070"
380503925,"M","S477070"
380504301,"M","S477035"
380504348,"M","S477070"
390101200,"H","S477046"
390101268,"M","S477070"
390101459,"H","S477039"
390101754,"M","S477070"
390101972,"H","S477035"
390102119,"M","S477035"
390102253,"M","S711000"
390102291,"M","S477070"
390102587,"M","S477070"
390102616,"M","S477046"
390102738,"H","S711000"
390102744,"M","S711000"
390103224,"M","S477070"
390103605,"M","S477070"
390103721,"H","S477070"
390104587,"M","S477070"
390104595,"H","S477070"
390104680,"H","S477039"
390105085,"H","S477070"
390105193,"H","S477039"
390105206,"H","S763000"
390105268,"H","S477035"
390105484,"M","S477070"
390106188,"H","S477070"
390106360,"H","S477070"
390106421,"M","S477046"
390200976,"H","S477070"
390201141,"H","S477070"
390201225,"M","S763000"
390201501,"H","S477046"
390201578,"M","S477070"
390201886,"H","S477035"
390201956,"M","S477070"
390201990,"M","S763000"
390202245,"H","S477070"
390202735,"M","S477070"
390202860,"M","S477070"
390203123,"H","S477070"
390203191,"H","S477070"
390204185,"M","S477035"
390204357,"H","S477070"
390204373,"M","S477070"
390204887,"M","S477070"
390205092,"M","S477035"
390205124,"M","S477070"
390205128,"H","S477070"
390205286,"M","S477070"
390205514,"H","S477046"
390205654,"H","S477070"
390205667,"M","S477070"
390205955,"H","S477035"
390205960,"H","S477070"
390206389,"M","S477035"
390206490,"H","S477070"
390301213,"M","S477070"
390301384,"H","S477070"
390301555,"M","S477070"
390301788,"M","S477070"
390301981,"H","S477070"
390302373,"H","S477070"
390302657,"M","S477070"
390302798,"M","S477070"
390302948,"H","S477070"
390303014,"H","S477035"
390303076,"M","S477035"
390303768,"M","S477035"
390304100,"H","S477046"
390304684,"M","S763000"
390304738,"H","S477035"
390305018,"M","S477070"
390305396,"H","S477035"
390305612,"H","S763000"
390305684,"M","S477039"
390305843,"H","S477070"
390305877,"M","S477035"
390306243,"M","S477035"
390306503,"M","S763000"
390401367,"M","S477035"
390401648,"M","S477070"
390401657,"M","S477070"
390401982,"H","S477070"
390402011,"H","S477070"
390402185,"H","S477046"
390403146,"H","S477070"
390403509,"H","S477070"
390403613,"H","S477039"
390403838,"M","S477039"
390403868,"M","S477070"
390403878,"H","S477070"
390404453,"M","S477035"
390404502,"M","S477070"
390404825,"H","S477039"
390404942,"H","S477070"
390405598,"M","S477070"
390405740,"H","S763000"
390405913,"M","S477035"
390406179,"H","S477070"
390501187,"M","S477070"
390501204,"H","S477035"
390501296,"M","S477070"
390501348,"H","S477070"
390501511,"M","S477035"
390502109,"H","S477070"
390502210,"M","S477035"
390502263,"H","S477070"
390502518,"H","S477070"
390502646,"M","S477070"
390502955,"H","S477070"
390503133,"M","S477070"
390503270,"H","S477070"
390503390,"H","S763000"
390503393,"M","S477070"
390503792,"M","S477070"
390503796,"M","S477070"
390503872,"M","S477039"
390504276,"H","S477070"
390504555,"M","S477039"
390504591,"H","S477039"
390504593,"H","S477070"
390505069,"M","S477070"
390505387,"H","S477070"
390505682,"H","S477070"
390505993,"H","S477070"
399900180,"H","S477070"
399900212,"H","S477039"
399900328,"H","S477070"
399900350,"M","S477035"
399900394,"M","S477070"
399900437,"H","S477070"
399900460,"M","S477070"
399900540,"H","S477070"
399900541,"H","S477046"
399900543,"H","S477070"
399900573,"M","S477039"
399900622,"M","S477070"
399900700,"M","S477070"
399900708,"H","S477070"
399900713,"H","S477039"
399900729,"H","S477070"
399900732,"M","S477070"
399900851,"M","S477070"
399900854,"M","S763000"
399900886,"H","S477070"
400205763,"M","S132313"
400404800,"H","S575094"
400405998,"M","S132313"
430102290,"H","S805000"
430102743,"M","S473044"
430103815,"M","S473044"
430104430,"H","S805000"
430104958,"M","S473044"
430105693,"M","S473044"
430106968,"M","S473044"
430107046,"M","S805000"
430107937,"H","S473044"
430109033,"M","S805000"
430109364,"H","S805000"
430109385,"H","S473044"
430201096,"H","S805000"
430201740,"H","S473044"
430202250,"M","S473044"
430202377,"H","S473044"
430205871,"M","S575094"
430208201,"M","S473044"
430301243,"M","S473044"
430301265,"M","S473044"
430301672,"M","S805000"
430302276,"H","S557094"
430302682,"M","S473044"
430302817,"H","S805000"
430303635,"M","S473044"
430304533,"M","S805000"
430305568,"H","S473044"
430305713,"M","S473044"
430306094,"M","S473044"
430306314,"M","S805000"
430307375,"M","S473044"
430400671,"M","S473044"
430400809,"M","S805000"
430401015,"M","S473044"
430401554,"M","S473044"
430402775,"M","S473044"
430403329,"M","S473044"
430405842,"M","S473044"
430405960,"M","S473044"
430406814,"H","S805000"
430407963,"H","S473044"
430409146,"M","S805000"
430409356,"H","S805000"
430409529,"M","S473044"
430500094,"H","S805000"
430500506,"M","S473044"
430500814,"M","S805000"
430501073,"M","S473044"
430501586,"M","S473044"
430501628,"H","S805000"
430501779,"M","S473044"
430602021,"M","S473044"
430603305,"M","S473044"
430604565,"H","S473044"
430604685,"M","S473044"
430605391,"M","S473044"
430605730,"M","S805000"
430605901,"H","S463070"
430606640,"M","S557094"
430607639,"M","S473044"
430608454,"H","S473044"
