"FOLIO","SEXO","OPC_ED01"
300506753,"M","S724000"
10236764,"M","S724000"
300803069,"M","S724000"
11811137,"M","S724000"
19804115,"M","S724000"
300808081,"M","S724000"
13220837,"M","S724000"
300202692,"M","S724000"
300107860,"M","S724000"
300405349,"M","S724000"
300408809,"M","S724000"
300903128,"M","S724000"
300103371,"M","S724000"
14021824,"M","S724000"
300805738,"M","S724000"
300901853,"M","S724000"
300309874,"M","S724000"
300103472,"M","S724000"
300107865,"M","S724000"
300403573,"M","S724000"
300907115,"M","S724000"
300901597,"M","S724000"
300805528,"M","S724000"
300407104,"M","S724000"
300601794,"M","S724000"
300802957,"M","S724000"
300804423,"M","S724000"
320502792,"M","S724000"
300100724,"M","S724000"
300209787,"M","S724000"
300106977,"M","S724000"
300402563,"M","S724000"
300904685,"M","S724000"
300907393,"M","S724000"
300901578,"M","S724000"
300303592,"M","S724000"
300709828,"M","S724000"
300904457,"M","S724000"
300902661,"M","S724000"
300502376,"M","S724000"
300605199,"M","S724000"
300305641,"M","S724000"
300809643,"M","S724000"
300401866,"M","S724000"
300609958,"M","S724000"
300610003,"M","S724000"
300306181,"M","S724000"
11132553,"M","S724000"
320604674,"M","S724000"
300402224,"M","S724000"
300603178,"M","S724000"
320400450,"M","S724000"
13308792,"M","S724000"
300804922,"M","S724000"
11912886,"M","S724000"
320600985,"M","S724000"
300404531,"M","S724000"
11621578,"M","S724000"
300707136,"M","S724000"
300402726,"M","S724000"
13823895,"M","S724000"
300906888,"M","S724000"
300607650,"M","S724000"
300407055,"M","S724000"
300801764,"M","S724000"
300602667,"M","S724000"
300300547,"M","S724000"
300707430,"M","S724000"
300909010,"M","S724000"
300707208,"M","S724000"
300109883,"M","S724000"
300305686,"M","S724000"
320602136,"M","S724000"
12443967,"M","S724000"
320504344,"M","S724000"
300904522,"M","S724000"
300804066,"M","S724000"
300203260,"M","S724000"
300802467,"M","S724000"
300205296,"M","S724000"
300608241,"M","S724000"
320203996,"M","S724000"
300808611,"M","S724000"
300205981,"M","S724000"
300806154,"M","S724000"
300110605,"M","S724000"
300801298,"M","S724000"
300503033,"M","S724000"
300604389,"M","S724000"
300400649,"M","S724000"
170307817,"M","S724000"
300504722,"M","S724000"
320203053,"M","S724000"
300702745,"M","S724000"
300806169,"M","S724000"
300303015,"M","S724000"
300902698,"M","S724000"
300306653,"M","S724000"
300507969,"M","S724000"
300707052,"M","S724000"
300608620,"M","S724000"
300509161,"M","S724000"
12539971,"M","S724000"
300404440,"M","S724000"
320402308,"M","S724000"
300807533,"M","S724000"
300800718,"M","S724000"
320202840,"M","S724000"
300609252,"M","S724000"
300803863,"M","S724000"
320100626,"M","S724000"
300210383,"M","S724000"
12824593,"M","S724000"
300509853,"M","S724000"
300202301,"M","S724000"
300407961,"M","S724000"
300908958,"M","S724000"
320304141,"M","S724000"
300303276,"M","S724000"
300408242,"M","S724000"
430404344,"M","S724000"
300308857,"M","S724000"
320102808,"M","S724000"
300207098,"M","S724000"
300608178,"M","S724000"
300300520,"M","S724000"
300406797,"M","S724000"
10942035,"M","S724000"
300308975,"M","S724000"
300201551,"M","S724000"
300608143,"M","S724000"
13416849,"M","S724000"
320405214,"M","S724000"
300406333,"M","S724000"
300808801,"M","S724000"
300201657,"M","S724000"
320404578,"M","S724000"
300507041,"M","S724000"
320702609,"M","S724000"
300908657,"M","S724000"
300507336,"M","S724000"
13421519,"M","S724000"
320302472,"M","S724000"
300405295,"M","S724000"
300302956,"M","S724000"
300307589,"M","S724000"
300706669,"M","S724000"
300301069,"M","S724000"
300404709,"M","S724000"
300806034,"M","S724000"
300809068,"M","S724000"
300403474,"M","S724000"
300600323,"M","S724000"
19801378,"M","S724000"
300300861,"M","S724000"
300100927,"M","S724000"
300704242,"M","S724000"
300210397,"M","S724000"
300806696,"M","S724000"
300608258,"M","S724000"
300809189,"M","S724000"
300305061,"M","S724000"
13007445,"M","S724000"
300607558,"M","S724000"
300603453,"M","S724000"
300607882,"M","S724000"
320102228,"M","S724000"
10935049,"M","S724000"
11222038,"M","S724000"
300704704,"M","S724000"
300609728,"M","S724000"
210505313,"M","S724000"
300808327,"M","S724000"
300408411,"M","S724000"
300609410,"M","S724000"
10309290,"M","S724000"
320200723,"M","S724000"
210201248,"M","S724000"
300303754,"M","S724000"
300402032,"M","S724000"
300608171,"M","S724000"
300509342,"M","S724000"
11726069,"M","S724000"
300400439,"M","S724000"
300205176,"M","S724000"
300903239,"M","S724000"
300709224,"M","S724000"
300706895,"M","S724000"
300803334,"M","S724000"
300904048,"M","S724000"
320203202,"M","S724000"
300207319,"M","S724000"
300210668,"M","S724000"
300702668,"M","S724000"
300308331,"M","S724000"
300200197,"M","S724000"
320303586,"M","S724000"
300810418,"M","S724000"
300104168,"M","S724000"
210305282,"M","S724000"
320300765,"M","S724000"
300507484,"M","S724000"
300509256,"M","S724000"
300704664,"M","S724000"
300802879,"M","S724000"
300402305,"M","S724000"
11845229,"M","S724000"
300707151,"M","S724000"
300505618,"M","S724000"
320405548,"M","S724000"
300204679,"M","S724000"
300106525,"M","S724000"
300906553,"M","S724000"
13434678,"M","S724000"
300109993,"M","S724000"
300903650,"M","S724000"
300500940,"M","S724000"
300702828,"M","S724000"
300305529,"M","S724000"
14030672,"M","S724000"
300205069,"M","S724000"
300200717,"M","S724000"
300605505,"M","S724000"
300508208,"M","S724000"
300607894,"M","S724000"
10520807,"M","S724000"
300501083,"M","S724000"
11708666,"M","S724000"
13434710,"M","S724000"
300908478,"M","S724000"
320405118,"M","S724000"
300203822,"M","S724000"
13614074,"M","S724000"
300402581,"M","S724000"
300503917,"M","S724000"
210302649,"M","S724000"
300108498,"M","S724000"
300107750,"M","S724000"
300703022,"H","S724000"
12441051,"H","S724000"
300503488,"H","S724000"
12425472,"H","S724000"
300403331,"H","S724000"
11933270,"H","S724000"
300408009,"H","S724000"
300402786,"H","S724000"
210300574,"H","S724000"
300300598,"H","S724000"
300809320,"H","S724000"
320602671,"H","S724000"
300509147,"H","S724000"
300306771,"H","S724000"
210300304,"H","S724000"
300301468,"H","S724000"
300908266,"H","S724000"
320604482,"H","S724000"
300500260,"H","S724000"
300607906,"H","S724000"
300407751,"H","S724000"
300800056,"H","S724000"
10817597,"H","S724000"
300305956,"H","S724000"
300506995,"H","S724000"
12843335,"H","S724000"
300110345,"H","S724000"
300209602,"H","S724000"
300301791,"H","S724000"
300910163,"H","S724000"
210305423,"H","S724000"
12313295,"H","S724000"
300809465,"H","S724000"
300401163,"H","S724000"
300100355,"H","S724000"
300907553,"H","S724000"
300502314,"H","S724000"
300802245,"H","S724000"
300607792,"H","S724000"
300408985,"H","S724000"
300203678,"H","S724000"
300801472,"H","S724000"
300104360,"H","S724000"
300702890,"H","S724000"
300704854,"H","S724000"
300810626,"H","S724000"
300804105,"H","S724000"
300908369,"H","S724000"
300104279,"H","S724000"
300903496,"H","S724000"
300906530,"H","S724000"
300305762,"H","S724000"
300109708,"H","S724000"
300507951,"H","S724000"
300210099,"H","S724000"
300602506,"H","S724000"
300208778,"H","S724000"
300600431,"H","S724000"
300810447,"H","S724000"
300404936,"H","S724000"
10325827,"H","S724000"
320501741,"H","S724000"
300105417,"H","S724000"
300600710,"H","S724000"
320606165,"H","S724000"
300209351,"H","S724000"
300505669,"H","S724000"
300108374,"H","S724000"
300504410,"H","S724000"
300610772,"H","S724000"
300301799,"H","S724000"
300404039,"H","S724000"
300608560,"H","S724000"
300602481,"H","S724000"
300306096,"H","S724000"
300102394,"H","S724000"
300701128,"H","S724000"
300700611,"H","S724000"
300406000,"H","S724000"
300605289,"H","S724000"
320700410,"H","S724000"
300500136,"H","S724000"
300600715,"H","S724000"
300905983,"H","S724000"
10650100,"H","S724000"
300402037,"H","S724000"
300100488,"H","S724000"
320704194,"H","S724000"
300605656,"H","S724000"
300104665,"H","S724000"
300508458,"H","S724000"
300100303,"H","S724000"
300306106,"H","S724000"
300307454,"H","S724000"
300305591,"H","S724000"
300509254,"H","S724000"
300508026,"H","S724000"
300807368,"H","S724000"
10944595,"H","S724000"
300400004,"H","S724000"
300502056,"H","S724000"
300605776,"H","S724000"
300506808,"H","S724000"
300608615,"H","S724000"
300300036,"H","S724000"
300806860,"H","S724000"
300603484,"H","S724000"
300400737,"H","S724000"
300207880,"H","S724000"
300800365,"H","S724000"
300301196,"H","S724000"
300705007,"H","S724000"
300107263,"H","S724000"
300902409,"H","S724000"
300202637,"H","S724000"
300402210,"H","S724000"
300603237,"H","S724000"
300200604,"H","S724000"
210305199,"H","S724000"
12318589,"H","S724000"
300903243,"H","S724000"
300110112,"H","S724000"
300203719,"H","S724000"
300504750,"H","S724000"
11230737,"H","S724000"
300300998,"H","S724000"
300508165,"H","S724000"
300307507,"H","S724000"
13113148,"H","S724000"
10443591,"H","S724000"
300906426,"H","S724000"
12113362,"H","S724000"
300610559,"H","S724000"
300902137,"H","S724000"
300105958,"H","S724000"
300507293,"H","S724000"
300901931,"H","S724000"
300507023,"H","S724000"
300906415,"H","S724000"
300101030,"H","S724000"
300901065,"H","S724000"
300810207,"H","S724000"
300210785,"H","S724000"
300306986,"H","S724000"
300305540,"H","S724000"
300403700,"H","S724000"
300102662,"H","S724000"
300303547,"H","S724000"
300507105,"H","S724000"
300707956,"H","S724000"
300210117,"H","S724000"
300904016,"H","S724000"
300409448,"H","S724000"
300505650,"H","S724000"
320300309,"H","S724000"
300910195,"H","S724000"
300106060,"H","S724000"
300105885,"H","S724000"
300705897,"H","S724000"
12213222,"H","S724000"
300805594,"H","S724000"
300401091,"H","S724000"
300807056,"H","S724000"
300406951,"H","S724000"
300104674,"H","S724000"
300402218,"H","S724000"
300501772,"H","S724000"
300607525,"H","S724000"
300210272,"H","S724000"
300603759,"H","S724000"
320503312,"H","S724000"
300300003,"H","S724000"
300607930,"H","S724000"
300909457,"H","S724000"
300206766,"H","S724000"
300203386,"H","S724000"
300307689,"H","S724000"
300702634,"H","S724000"
300307577,"H","S724000"
300705329,"H","S724000"
300206350,"H","S724000"
300400587,"H","S724000"
300305565,"H","S724000"
300706889,"H","S724000"
320604498,"H","S724000"
300609922,"H","S724000"
210504293,"H","S724000"
300207417,"H","S724000"
300609571,"H","S724000"
12741311,"H","S724000"
300510127,"H","S724000"
300605064,"H","S724000"
10724880,"H","S724000"
300505265,"H","S724000"
11927385,"H","S724000"
300800727,"H","S724000"
11744883,"H","S724000"
210505274,"H","S724000"
300210654,"H","S724000"
300206245,"H","S724000"
300110164,"H","S724000"
300208854,"H","S724000"
300206960,"H","S724000"
320702772,"H","S724000"
300501310,"H","S724000"
200201945,"H","S724000"
300804010,"H","S724000"
300502388,"H","S724000"
11132078,"H","S724000"
390505260,"M","S763000"
280709742,"M","S763000"
370100581,"M","S763000"
281008941,"M","S763000"
360304512,"M","S763000"
360305343,"M","S763000"
369900616,"M","S763000"
380103623,"M","S763000"
360404890,"M","S763000"
11032100,"M","S763000"
360301213,"M","S763000"
360405150,"M","S763000"
280507701,"M","S763000"
360404047,"M","S763000"
360504378,"M","S763000"
369900499,"M","S763000"
340305960,"M","S763000"
370102841,"M","S763000"
390504033,"M","S763000"
360304128,"M","S763000"
360502607,"M","S763000"
360500998,"M","S763000"
370303626,"M","S763000"
369900233,"M","S763000"
360405118,"M","S763000"
369900024,"M","S763000"
370403486,"M","S763000"
10618021,"M","S763000"
369900293,"M","S763000"
360403551,"M","S763000"
360203764,"M","S763000"
350105258,"M","S763000"
281003653,"M","S763000"
360102414,"M","S763000"
11226295,"M","S763000"
369900543,"M","S763000"
369900208,"M","S763000"
360500733,"M","S763000"
430707620,"M","S763000"
360502214,"M","S763000"
360402866,"M","S763000"
360502187,"M","S763000"
360104504,"M","S763000"
350304586,"M","S763000"
360304786,"M","S763000"
280109525,"M","S763000"
390501556,"M","S763000"
370200096,"M","S763000"
360404045,"M","S763000"
360102085,"M","S763000"
360401234,"M","S763000"
369900238,"M","S763000"
360501038,"M","S763000"
280200301,"M","S763000"
370200355,"M","S763000"
360205214,"M","S763000"
370202222,"M","S763000"
360503652,"M","S763000"
280304948,"M","S763000"
360502911,"M","S763000"
360304731,"M","S763000"
370102384,"M","S763000"
360402923,"M","S763000"
360402194,"M","S763000"
360405266,"M","S763000"
370201368,"M","S763000"
350601278,"M","S763000"
370202429,"M","S763000"
360503319,"M","S763000"
380102963,"M","S763000"
350305629,"M","S763000"
370101208,"M","S763000"
360504197,"M","S763000"
360405139,"M","S763000"
370200541,"M","S763000"
370100082,"M","S763000"
360101816,"M","S763000"
370302907,"M","S763000"
360300763,"M","S763000"
369900114,"M","S763000"
12842298,"M","S763000"
360401222,"M","S763000"
360401183,"M","S763000"
360102531,"M","S763000"
360502892,"M","S763000"
350100443,"M","S763000"
380102519,"M","S763000"
360304897,"M","S763000"
360503147,"M","S763000"
360303638,"M","S763000"
380103734,"M","S763000"
360503464,"M","S763000"
360502216,"M","S763000"
369900178,"M","S763000"
360502040,"M","S763000"
369900382,"M","S763000"
360501818,"M","S763000"
360303628,"M","S763000"
370100373,"M","S763000"
360404648,"M","S763000"
360102556,"M","S763000"
360202442,"M","S763000"
360102086,"M","S763000"
380100608,"M","S763000"
360304602,"M","S763000"
13934703,"M","S763000"
369900033,"M","S763000"
13406893,"M","S763000"
380103752,"M","S763000"
13030635,"M","S763000"
360200908,"M","S763000"
370301472,"M","S763000"
360502238,"M","S763000"
30404462,"M","S763000"
360104516,"M","S763000"
370202284,"M","S763000"
11246693,"M","S763000"
10531886,"M","S763000"
360404662,"M","S763000"
369900192,"M","S763000"
13639115,"M","S763000"
370100662,"M","S763000"
360401039,"M","S763000"
360203375,"M","S763000"
350300330,"M","S763000"
390406017,"M","S763000"
360201119,"M","S763000"
370200007,"M","S763000"
350102157,"M","S763000"
360402860,"M","S763000"
360500699,"M","S763000"
360503948,"M","S763000"
11629902,"M","S763000"
360503710,"M","S763000"
360402097,"M","S763000"
370301788,"M","S763000"
360501358,"M","S763000"
13145446,"M","S763000"
399900345,"M","S763000"
360501576,"M","S763000"
370200284,"M","S763000"
370402220,"M","S763000"
11724152,"M","S763000"
360403938,"M","S763000"
369900250,"M","S763000"
370100339,"M","S763000"
360503255,"M","S763000"
369900026,"M","S763000"
280803236,"M","S763000"
380402221,"M","S763000"
360402829,"M","S763000"
360404366,"M","S763000"
360402608,"M","S763000"
370302240,"M","S763000"
360404556,"M","S763000"
360501640,"M","S763000"
360303889,"M","S763000"
280205465,"M","S763000"
360404747,"M","S763000"
360501720,"M","S763000"
380401661,"M","S763000"
369900316,"M","S763000"
360404775,"M","S763000"
350606667,"M","S763000"
360503953,"M","S763000"
360501189,"M","S763000"
360103539,"M","S763000"
370302985,"M","S763000"
370103462,"M","S763000"
370100763,"M","S763000"
360103548,"M","S763000"
369900565,"M","S763000"
360501284,"M","S763000"
360103059,"M","S763000"
11308111,"M","S763000"
350100114,"M","S763000"
350302290,"M","S763000"
360304958,"M","S763000"
380504028,"M","S763000"
370202627,"M","S763000"
360502354,"M","S763000"
390401772,"M","S763000"
380200651,"M","S763000"
360102728,"M","S763000"
360305025,"M","S763000"
12531826,"M","S763000"
19803433,"M","S763000"
350404048,"M","S763000"
360402618,"M","S763000"
370202908,"M","S763000"
380500406,"M","S763000"
369900081,"M","S763000"
370300891,"H","S763000"
360504610,"H","S763000"
360503103,"H","S763000"
360402908,"H","S763000"
360404405,"H","S763000"
380404346,"H","S763000"
360103441,"H","S763000"
360504966,"H","S763000"
13121279,"H","S763000"
359007137,"H","S763000"
11616923,"H","S763000"
360101445,"H","S763000"
10949357,"H","S763000"
369900564,"H","S763000"
360102555,"H","S763000"
360101857,"H","S763000"
13207166,"H","S763000"
370301704,"H","S763000"
369900504,"H","S763000"
11818466,"H","S763000"
360103361,"H","S763000"
360501650,"H","S763000"
360404902,"H","S763000"
360502476,"H","S763000"
360504124,"H","S763000"
19804650,"H","S763000"
280701405,"H","S763000"
390103136,"H","S763000"
360504554,"H","S763000"
12149484,"H","S763000"
370403234,"H","S763000"
350105948,"H","S763000"
369900017,"H","S763000"
360401916,"H","S763000"
350400733,"H","S763000"
369900342,"H","S763000"
369900212,"H","S763000"
360504131,"H","S763000"
13022835,"H","S763000"
360502012,"H","S763000"
369900225,"H","S763000"
360405189,"H","S763000"
360503140,"H","S763000"
390506132,"H","S763000"
360501969,"H","S763000"
360503134,"H","S763000"
370402423,"H","S763000"
11908250,"H","S763000"
360101157,"H","S763000"
10316443,"H","S763000"
11024613,"H","S763000"
360403644,"H","S763000"
370100294,"H","S763000"
350402639,"H","S763000"
11649552,"H","S763000"
370302668,"H","S763000"
360405242,"H","S763000"
360502870,"H","S763000"
13501464,"H","S763000"
360100736,"H","S763000"
360403914,"H","S763000"
360102653,"H","S763000"
360405285,"H","S763000"
280705559,"H","S763000"
360503376,"H","S763000"
12721092,"H","S763000"
10925752,"H","S763000"
360405159,"H","S763000"
380301588,"H","S763000"
370403445,"H","S763000"
360405281,"H","S763000"
360403531,"H","S763000"
380304286,"H","S763000"
370201299,"H","S763000"
360404395,"H","S763000"
350407038,"H","S763000"
370200808,"H","S763000"
280309549,"H","S763000"
369005482,"H","S763000"
360405339,"H","S763000"
369900465,"H","S763000"
360501665,"H","S763000"
390206391,"H","S763000"
350405307,"H","S763000"
360403920,"H","S763000"
350600665,"H","S763000"
350503055,"H","S763000"
369900297,"H","S763000"
350403491,"H","S763000"
369900294,"H","S763000"
380203419,"H","S763000"
12414142,"H","S763000"
281011007,"H","S763000"
360405003,"H","S763000"
360103421,"H","S763000"
360401155,"H","S763000"
360504622,"H","S763000"
360404651,"H","S763000"
360305463,"H","S763000"
280909957,"H","S763000"
11638243,"H","S763000"
360503189,"H","S763000"
360504667,"H","S763000"
280109156,"H","S763000"
370200823,"H","S763000"
390106414,"H","S763000"
360304901,"H","S763000"
360104546,"H","S763000"
10406731,"M","S805000"
430100053,"M","S805000"
330300788,"M","S805000"
430208264,"M","S805000"
330307349,"M","S805000"
330408593,"M","S805000"
430607841,"M","S805000"
430709393,"M","S805000"
430206707,"M","S805000"
330103267,"M","S805000"
170206649,"M","S805000"
330101802,"M","S805000"
430303755,"M","S805000"
13728375,"M","S805000"
430204105,"M","S805000"
430405287,"M","S805000"
250100850,"M","S805000"
430206529,"M","S805000"
430702929,"M","S805000"
310406805,"M","S805000"
330500956,"M","S805000"
430304380,"M","S805000"
150502240,"M","S805000"
430608263,"M","S805000"
10332816,"M","S805000"
430606226,"M","S805000"
430207006,"M","S805000"
330207821,"M","S805000"
430408244,"M","S805000"
430501940,"M","S805000"
430501710,"M","S805000"
430401088,"M","S805000"
330301765,"M","S805000"
430608604,"M","S805000"
330101260,"M","S805000"
330105361,"M","S805000"
330307329,"M","S805000"
430407360,"M","S805000"
430202591,"M","S805000"
330204167,"M","S805000"
430600076,"M","S805000"
330208746,"M","S805000"
430102710,"M","S805000"
330306881,"M","S805000"
310606302,"M","S805000"
430109120,"M","S805000"
430609081,"M","S805000"
350404249,"M","S805000"
430501479,"M","S805000"
430309227,"M","S805000"
319504194,"M","S805000"
430303867,"M","S805000"
330206945,"M","S805000"
330505610,"M","S805000"
430604494,"M","S805000"
350506647,"M","S805000"
430103420,"M","S805000"
330300526,"M","S805000"
330304528,"M","S805000"
430909015,"M","S805000"
430608831,"M","S805000"
430407265,"M","S805000"
330206596,"M","S805000"
430702593,"M","S805000"
430402925,"M","S805000"
430108443,"M","S805000"
430302661,"M","S805000"
330507445,"M","S805000"
430702007,"M","S805000"
330405512,"M","S805000"
330304523,"M","S805000"
13319251,"M","S805000"
330502032,"M","S805000"
430407413,"M","S805000"
430206310,"M","S805000"
430203022,"M","S805000"
330207977,"M","S805000"
430202601,"M","S805000"
430604858,"M","S805000"
370302132,"M","S805000"
330501843,"M","S805000"
430308871,"M","S805000"
350103323,"M","S805000"
330208190,"M","S805000"
330100187,"M","S805000"
330302647,"M","S805000"
330307572,"M","S805000"
330508376,"M","S805000"
330307874,"M","S805000"
330404209,"M","S805000"
330207787,"M","S805000"
430601602,"M","S805000"
330100406,"M","S805000"
330306235,"M","S805000"
430205789,"M","S805000"
109900386,"M","S805000"
330501075,"M","S805000"
430309491,"M","S805000"
430605543,"M","S805000"
330106724,"M","S805000"
430908989,"M","S805000"
430703968,"M","S805000"
330100764,"M","S805000"
430500370,"M","S805000"
12511733,"M","S805000"
10331441,"M","S805000"
430702109,"M","S805000"
430304113,"M","S805000"
330200561,"M","S805000"
330405534,"M","S805000"
330305638,"M","S805000"
330401774,"M","S805000"
430607102,"M","S805000"
330407713,"M","S805000"
430603224,"M","S805000"
430207635,"M","S805000"
330107296,"M","S805000"
350604738,"M","S805000"
430301734,"M","S805000"
330507104,"M","S805000"
430500885,"M","S805000"
330306068,"M","S805000"
430202889,"M","S805000"
430203302,"M","S805000"
430303848,"M","S805000"
430309415,"M","S805000"
12024660,"M","S805000"
330502515,"M","S805000"
430306377,"M","S805000"
430105782,"M","S805000"
430209250,"M","S805000"
430601302,"M","S805000"
330105866,"M","S805000"
430201284,"M","S805000"
330307939,"M","S805000"
330505817,"M","S805000"
430305306,"M","S805000"
310208627,"M","S805000"
430405381,"M","S805000"
430301814,"M","S805000"
430406827,"M","S805000"
430203907,"M","S805000"
430208946,"M","S805000"
430308140,"M","S805000"
430401295,"M","S805000"
330403300,"M","S805000"
330303364,"M","S805000"
330104455,"M","S805000"
430602937,"M","S805000"
330206673,"M","S805000"
430200539,"M","S805000"
430304142,"M","S805000"
140101658,"M","S805000"
330401535,"M","S805000"
430102492,"M","S805000"
430606393,"M","S805000"
330102744,"M","S805000"
330107562,"M","S805000"
160400903,"M","S805000"
330403231,"M","S805000"
430105149,"M","S805000"
430500221,"M","S805000"
430104663,"M","S805000"
240200074,"M","S805000"
330500412,"M","S805000"
430705498,"M","S805000"
430708445,"M","S805000"
330201889,"M","S805000"
430607701,"M","S805000"
330402167,"M","S805000"
430206278,"M","S805000"
430206596,"M","S805000"
430704304,"M","S805000"
330106131,"M","S805000"
330301222,"M","S805000"
330308480,"M","S805000"
430605394,"M","S805000"
330407898,"M","S805000"
430706510,"M","S805000"
430201786,"M","S805000"
430606923,"M","S805000"
10441362,"M","S805000"
430407711,"M","S805000"
430702790,"M","S805000"
12824000,"M","S805000"
430308160,"M","S805000"
13007580,"M","S805000"
430708290,"M","S805000"
430602955,"M","S805000"
330107918,"M","S805000"
330402085,"M","S805000"
430303712,"M","S805000"
330104081,"M","S805000"
140300212,"M","S805000"
330105085,"M","S805000"
330108419,"M","S805000"
430107535,"M","S805000"
330208743,"M","S805000"
11724616,"M","S805000"
13546019,"M","S805000"
310702410,"M","S805000"
430703743,"M","S805000"
430101795,"M","S805000"
430306459,"M","S805000"
330103290,"M","S805000"
430703132,"M","S805000"
430204387,"M","S805000"
330301734,"M","S805000"
430500455,"M","S805000"
330300997,"M","S805000"
430301124,"M","S805000"
330101150,"M","S805000"
270101515,"M","S805000"
430406387,"M","S805000"
330308279,"M","S805000"
80104473,"M","S805000"
330304317,"M","S805000"
150302714,"M","S805000"
430604455,"M","S805000"
430103840,"M","S805000"
430407337,"M","S805000"
430308942,"M","S805000"
430407681,"M","S805000"
430306658,"M","S805000"
430900314,"M","S805000"
330105767,"M","S805000"
330208792,"M","S805000"
430309350,"M","S805000"
430309314,"M","S805000"
430302401,"M","S805000"
430203183,"M","S805000"
430303826,"M","S805000"
330202659,"M","S805000"
330506912,"M","S805000"
430404428,"M","S805000"
430302010,"M","S805000"
330301349,"M","S805000"
330202592,"M","S805000"
250200803,"M","S805000"
20202441,"M","S805000"
430702130,"M","S805000"
140401944,"M","S805000"
430201956,"M","S805000"
330206604,"M","S805000"
430608680,"M","S805000"
430107373,"H","S805000"
330101040,"H","S805000"
240300838,"H","S805000"
10629507,"H","S805000"
430304388,"H","S805000"
330201036,"H","S805000"
330204658,"H","S805000"
330205299,"H","S805000"
330507669,"H","S805000"
430303920,"H","S805000"
310611216,"H","S805000"
330407144,"H","S805000"
430301027,"H","S805000"
430408331,"H","S805000"
330307279,"H","S805000"
430407095,"H","S805000"
200100807,"H","S805000"
330308281,"H","S805000"
430203930,"H","S805000"
330406660,"H","S805000"
12424060,"H","S805000"
430306407,"H","S805000"
150400318,"H","S805000"
430404093,"H","S805000"
330201148,"H","S805000"
430305377,"H","S805000"
430404323,"H","S805000"
430601783,"H","S805000"
330501091,"H","S805000"
430108786,"H","S805000"
10525519,"H","S805000"
430406860,"H","S805000"
240300980,"H","S805000"
430409371,"H","S805000"
430600897,"H","S805000"
330300009,"H","S805000"
330303843,"H","S805000"
430302446,"H","S805000"
430405113,"H","S805000"
430709295,"H","S805000"
430703210,"H","S805000"
430404106,"H","S805000"
430308879,"H","S805000"
430204887,"H","S805000"
430702586,"H","S805000"
430108818,"H","S805000"
430704730,"H","S805000"
430208774,"H","S805000"
430604334,"H","S805000"
330504012,"H","S805000"
330300834,"H","S805000"
10835952,"H","S805000"
310503276,"H","S805000"
430203481,"H","S805000"
430106097,"H","S805000"
330105029,"H","S805000"
330401066,"H","S805000"
430408411,"H","S805000"
330505219,"H","S805000"
430602821,"H","S805000"
430208148,"H","S805000"
330304286,"H","S805000"
430409182,"H","S805000"
430107180,"H","S805000"
430603800,"H","S805000"
300805625,"H","S805000"
430305379,"H","S805000"
430607680,"H","S805000"
430407372,"H","S805000"
140400993,"H","S805000"
430309300,"H","S805000"
330306309,"H","S805000"
330505136,"H","S805000"
330306156,"H","S805000"
330506022,"H","S805000"
430406624,"H","S805000"
330200937,"H","S805000"
430305697,"H","S805000"
430303483,"H","S805000"
170405961,"H","S805000"
330407226,"H","S805000"
430107191,"H","S805000"
430209255,"H","S805000"
330307376,"H","S805000"
430408868,"H","S805000"
430401993,"H","S805000"
330207134,"H","S805000"
240101807,"H","S805000"
430500757,"H","S805000"
13037600,"H","S805000"
330207158,"H","S805000"
430205210,"H","S805000"
19801154,"H","S805000"
311003225,"H","S805000"
240200683,"H","S805000"
430100338,"H","S805000"
430400930,"H","S805000"
430500402,"H","S805000"
430604996,"H","S805000"
430207447,"H","S805000"
430206132,"H","S805000"
330305579,"H","S805000"
330401433,"H","S805000"
430304517,"H","S805000"
170710191,"H","S805000"
430607818,"H","S805000"
430501491,"H","S805000"
430100512,"H","S805000"
430108209,"H","S805000"
430605294,"H","S805000"
430205156,"H","S805000"
430601792,"H","S805000"
14003314,"H","S805000"
330506628,"H","S805000"
330506614,"H","S805000"
330307620,"H","S805000"
170401291,"H","S805000"
330503582,"H","S805000"
140101477,"H","S805000"
430407289,"H","S805000"
109905529,"H","S805000"
430601741,"H","S805000"
430206298,"H","S805000"
330105758,"H","S805000"
430605254,"H","S805000"
13748079,"H","S805000"
430704937,"H","S805000"
430104525,"H","S805000"
330103591,"H","S805000"
430708413,"H","S805000"
430607177,"H","S805000"
430704419,"H","S805000"
330505217,"H","S805000"
430201376,"H","S805000"
330304069,"H","S805000"
10828928,"H","S805000"
430307615,"H","S805000"
430600146,"H","S805000"
310604388,"H","S805000"
430407096,"H","S805000"
430607576,"H","S805000"
330300088,"H","S805000"
430307370,"H","S805000"
430702722,"H","S805000"
430405042,"H","S805000"
430402950,"H","S805000"
19803501,"H","S805000"
430304874,"H","S805000"
430109104,"H","S805000"
330206418,"H","S805000"
330507132,"H","S805000"
430708475,"H","S805000"
130204274,"H","S805000"
430301730,"H","S805000"
330102238,"H","S805000"
270704520,"M","S825000"
270704704,"M","S825000"
270103174,"M","S825000"
270903577,"M","S825000"
270604511,"M","S825000"
270900253,"M","S825000"
270403200,"M","S825000"
270106379,"M","S825000"
270201081,"M","S825000"
270510459,"M","S825000"
270100535,"M","S825000"
270200652,"M","S825000"
270310036,"M","S825000"
270608017,"M","S825000"
270200159,"M","S825000"
270804168,"M","S825000"
270407202,"M","S825000"
